"","DA01128","DA00755","DA01157","DA01259","DA00886","DA00810","DA00491","DA00153","DA00885","DA00318","DA01211","DA01231","DA00953","DA01223","DA00236","DA01203","DA01441","DA01134","DA00346","DA01467","DA00984","DA01482","DA01255","DA01547","DA01571","DA01072","DA01556","DA00565","DA00812","DA00595","DA00997","DA00165","DA01381","DA01073","DA00382","DA01380","DA00621","DA00884","DA00949","DA01588","DA01076","DA00369","DA00581","DA00721","DA01555","DA00658","DA00908","DA01324","DA00383","DA00673","DA01370","DA00703","DA01044","DA01242","DA01501","DA00678","DA01408","DA00632","DA00955","DA00299","DA00498","DA00815","DA01161","DA00603","DA00927","DA01071","DA01291","DA01495","DA00155","DA00307","DA01024","DA01026","DA01109","DA00530","DA01193","DA00331","DA00687","DA00431","DA00896","DA00926"
"Otu00075",0.1,0,0,1.2,9,0,0,0,0.02,0,0,0,0,0.01,0,0.05,0.06,0.12,0,0,0,0,0.02,0,0,0,0,0.07,0,6,0.01,0,2,0,0,0.01,7,0,0,0,0,0.12,0.01,0,0,0,0,0,0,0,0,0.02,0,0,0.67,0,0.04,0,0,0,0.07,0,0,0.08,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00087",17,0,0,0.01,0,0,0,1,1,0,9,280,0,0,0,0,0.09,0,0,0,0,0.03,0,0,8.22,0.23,0,0.13,0,0,0,0,0,0,0,0,24,0,0.02,0,0,0.27,0,0,0,0,0.11,0,16.13,0,0,0,0.01,0,0,0,3,0,0,0.02,0,0,0,0.01,0,0,0,0,0,0,0,0,0,18,0.17,0.02,0.01,8,1,0
"Otu00383",0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00585",0,0,0,0,0,0,0,0.01,0,0,0.02,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0.01,1,0,0,0,0.02,0.01,0,1,0,0,0,0,0,0,0,0,0.02,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0
"Otu00002",108,1563,1030,1032,147,31,31.64,0.02,0,1009,1065,4007,380,314,355,858,0,63,4.84,1.54,75,364,251,264,3000,1252,32,0.01,379,1385,949,634,0.1,103,193,2038,0.58,500,25,0,2,52.58,972,772,12,672,33,0.02,0,377,29,4,3.93,2385,10.78,77.55,0,588,13,429,0,542,618,0.03,11,0,7,2,0.5,2,2257,0,11.61,383,937,12,0.05,92,2,54
"Otu00132",0,0,0,0,0,0,0.01,0,0,0.06,0,0,0,0,0.1,0,0,0,19,0.54,0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.11,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.34,0,0.43,0,0,0.06,0,0,0,75,0,0,0,0,2,0,0,0,0,0,0,0.08,0,0,0,0,0
"Otu00098",0,0,0,0,0.01,0,0,0,0.58,0,0,0,0,0.01,0,9,0,0,0,0.02,0,0,0,0,0,0.2,0,0,0,0.02,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0.17,0,0,0,0,0,0,0.24,0,0,0,0,28,0,0,0,0,0,0.04,0.04,0,0,0
"Otu00237",0.14,28,2,1,6,0,0,32,72,0.01,0,0,0,0,0,0,0,17.01,0,0,0,0.01,1,0,0,1,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.2,0,0,0,0,1.83,0,0.04,0,0,0,0,0,0.08,0.03,0,0,0,0,0,0.03,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.01,0.03,0
"Otu00195",0,0.05,0,0.04,0.01,0,0,0.01,0,0,0,0,0,19,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.04,0,0,0,0,0.01,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00185",0.11,0.01,0,0.65,3,0.42,0,0.01,0,0.74,1,0.01,0,0,0,0,1,0.09,0,0.07,0.03,3,0.07,6,0,0.01,23,0,0.02,0,0,2,0,0.01,0,5,0.08,11,0.38,11,2.95,0,0,0.01,0.17,1,27,1,0,0,1,0,0,0,16,0.07,2.97,0.03,2,2,1,0.01,0.26,0.01,0.01,0,0,1,5,0,2,0,16,0.01,0,0,3,0,1,0.03
"Otu00200",0,10,13,0,0,0,0,10,0.39,0,0,0.14,1,0,0,0,0,0.19,80,0,0,0.01,0,0,1,0,0,0.18,4,0,34,0,0,0,0,0,0,0,0,0,0,1,0.01,0.21,0,0.05,0,0,0.01,0,0,0,0,1,0,0,0,0,0,0.01,0,0,0,0,0,0,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00203",0,20,0.02,0.03,0,0,2,0,0,0,1,0.14,0,1,0,0,0,0.09,0.01,0,0,0.12,0.06,0,1,0,0,12,0,0.01,0,0,0,0,0,0,0.51,0,0,0,0,0,0.03,17,1,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0
"Otu00623",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00594",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.01,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00662",0,0.01,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00004",7,1763,0,25.01,34,2141,0.01,49.27,14,27,1160,1.4,1,1,0.01,59,1493.47,4,0.07,826.73,321.19,19,119,1,0,10,2142,1,12,2.21,18.89,809,7,6,0,5.83,117,8,773,19.16,3.79,1,0,4.6,0.01,3,2881,20.09,74.7,35,250,0.31,1,36.81,2959,20,1027,0.43,687,0.04,988,798,1,21,709,2.14,0.15,27,161,314,4,0,11438,217,3,26,121,484,2915,28
"Otu00480",0,0.01,0,0,0,0,0,0,0,0,0.06,0,1,0,0,0,0,0,4,6,2,2,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.02,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0
"Otu00309",0.01,0,0.01,0,0,0,1,0.23,9,0,0,0,3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,1,0.01,0.87,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.02,0,0,0,3,0,0,0,0.04,0,0.03,0,0,0.01,0,0.02,0.01,0,0,0,0,0.14,0.66,0.02,0,0.04,1,0,0.02,0,0,0
"Otu00398",0,0.01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0.02,1,0,5,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,4,0,0,0,0.01,0,0.01,0,1,0,0.01,0,0,0.02,0,0,0.01,0,0,0,0,0,0.01,0,0,0.01,15.43,0,0,0,0,0,0.06,0
"Otu00121",52,2,2,18.77,3,0.02,25,22.55,39,0,25,0.02,9,3,9.23,3,161,20,25.08,664.14,2,43,24,115,0,7.33,143,1,0,1,0,3.4,2,7,0.06,0.05,7,0.02,0.16,1,0.02,0.12,2,7,12,0,0.17,4,7,0,9,1,14,0.19,6.71,25,15,13,0,9,40,0,12,2,0.02,2,0,0,13,0.4,6,135,0,0.17,9,0.02,67.94,0,0,0.01
"Otu00653",0,0,0,0,0,0,0,0,0.24,0,0,0,0,0.03,0,0.04,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.17,0,0,0,0,0,0,0.02,0.01,0,0
"Otu01202",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0.01,0,0,0.04,0,0,0,0,1,0.06,0,0,0,0,0,0,0,0,0
"Otu00068",0,0,0,0,0,0,0,3,0.18,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00190",0.01,1,4,1,0.08,0.02,5,0.06,0,0.01,0,0,0.01,6,0,1,1,0.06,1,0.01,0.01,0,0,0,0.02,0.12,0,1,1,2,5,3,2.04,9,3,0.88,0.11,0.66,1,2,0,0.86,1.7,0.55,0,1,0,0.01,0,3,0,49.65,0,0.4,7.27,3,0.51,0.89,0.06,0.01,0.92,0.02,0,0.04,0,2,7,0.02,0,0,0.11,5,0,0,0.01,1,0,0.05,0,0
"Otu00076",0.03,0,0,0.13,1,0,0,0.01,0,2,0,0,0,0,0,0,0,0.04,0,0,0,0,0.01,0,0,0.01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.65,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00279",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.04,0,0,0,0,0,0,0.02,0,0,0,0.04,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,1,0,0,0,0,0,0,0,0,0
"Otu00447",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00146",0.06,0,0,0.15,1,0,0,0,0,0,0.02,0.01,0,0,0,0,0,0.04,0,0,0,0,0.01,0.04,0,0,2,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.32,0,1,0,0,0,0,0,0,0,0,31.19,0,0,0.01,0,1,0.01,1
"Otu00188",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00343",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00257",0.01,0,0.03,1,0.01,1,0,1,2,13,0,0,0,41,0,0,0,0,0,0,0.09,0,0,0,0,0.02,0,0,0,0.1,0,0.1,22.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.04,0,0,0,0,1.07,0,0.63,0.03,0,0,0.1,0,0,1.61,0,46,0,0.09,0,0,7,0,0,0,0,0,0,0,0,0
"Otu00043",2,0,0,0.14,0,6,0.14,5.53,14,0,0,0.14,0.01,4,0.01,0.96,0.1,0,0.17,0.09,51,0,0.01,0,1,0.07,0.02,5,0,3,0,0.02,0.08,0,0,0.07,32,0.02,1,0.01,22,125,0.01,0,0,0,0,0.03,0.33,0,36,0,0,0.05,0.03,0.88,0.04,0,20,0,0.03,0,1,1,0,0,0,1.09,2,0,0,0,0,0,0.01,0,0,0.01,0,0.05
