"","DA01128","DA00755","DA01157","DA01259","DA00886","DA00810","DA00491","DA00153","DA00885","DA00318","DA01211","DA01231","DA00953","DA01223","DA00236","DA01203","DA01441","DA01134","DA00346","DA01467","DA00984","DA01482","DA01255","DA01547","DA01571","DA01072","DA01556","DA00565","DA00812","DA00595","DA00997","DA00165","DA01381","DA01073","DA00382","DA01380","DA00621","DA00884","DA00949","DA01588","DA01076","DA00369","DA00581","DA00721","DA01555","DA00658","DA00908","DA01324","DA00383","DA00673","DA01370","DA00703","DA01044","DA01242","DA01501","DA00678","DA01408","DA00632","DA00955","DA00299","DA00498","DA00815","DA01161","DA00603","DA00927","DA01071","DA01291","DA01495","DA00155","DA00307","DA01024","DA01026","DA01109","DA00530","DA01193","DA00331","DA00687","DA00431","DA00896","DA00926"
"Otu00385",0,0,0,0.02,0,0,0,0.01,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,26,0,0,0,0,0,0,0.04,0,0,0,1.14,0,0,0,0,0,0,2,0,9,0,0,0,0.67,0,0.08,0,0.22,0.05,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0.27,30,0,0,0,1,0,0,0
"Otu00169",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00600",0,0,0,0,0,0,0,1,0.04,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00114",0.01,0.04,0,0,2,1.17,0.03,0.07,0,0,0,0.19,1,0.02,1,0,0,0,0,0,0.07,0,0.01,0.01,0.03,0,0,0,0,0,0,0,0,0,0,0.08,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0
"Otu00411",6,0.01,0,0.01,1,1,0.04,1,0.37,0,1,0.03,0.3,0,1,0.01,0,0.13,0.1,0,0.41,0.01,1,15,0.03,0,0.01,0,0,0.08,0.02,0,0,0.02,0,0.08,0,0.89,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,0,0.02,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.01,0,0,0
"Otu00186",12.74,0.17,0,0.03,12,1,5,2,0.03,3,0.09,0.56,4,5,0.61,0,0.01,10,1,0.05,3,1,15,24,2,0.01,0,0.04,0,0.16,0,0,0,0,0.01,0,0.74,0.02,0.01,0,0.01,0,0.02,0,2,0.01,0,0,0,0.01,0,0,0.02,0.19,0,0.03,0,0,0,1,0.14,0.04,0,0.05,0,0.01,0,0,0,0,1,0.02,0.01,0,0.72,0.15,0.03,0,0.11,0
"Otu00579",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00110",619,0.1,7,67,16,1.18,47.45,243.53,3,0.4,0.02,0.18,7.06,0.02,16,2,0.31,100,9,39,5,64,1.36,195,4,0.49,0,0,0.06,0.01,0,0,0,0,0.03,0.3,0,0,5.94,0.05,0,0.07,1,0,0.02,1,0.85,0,0.3,0,30,0,1,0.02,0,0.26,0,0,0,33,0,0.06,0,0,12,0,0,0.01,0,16,1.51,25,0,0,15.2,0,15,0,0.69,0
"Otu00263",0.47,0,0,0.01,0,0,0,0,0,0,2,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0.03,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.02,0,0
"Otu00031",2.69,0.29,84,0,0,0,0,33,0.01,362,0.47,0,0.01,0.1,0.05,12,0,55,0,14,0,0.07,0,0,0,0.23,0,0,0.44,0.01,0.11,0,0,4,0.1,0,0,99,0.02,0,0,2.68,0.03,0,22,815,1.51,0.08,0,0,0.04,0,0.04,279,0,0.08,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0.3,3.54,0,0.05,0,0,0,0.43,0.02
"Otu00296",0,0.07,0,0,0.03,0.01,0,0,0,0,0,0.16,5,0.04,0,0,0,0.01,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00015",74,483.71,1,298.71,34,24,689,192,200,1.37,214,37,206,112.07,22,51,2,0.26,18,182,95,2.2,6,0.02,20,0.06,34.96,0.02,21,65,1,57,49.29,1017,16,37,62,3,3,0,0.04,102,232,6,6,0.09,36.9,169,10,10,59,23,2354,0.08,0,17,2.62,79,0,13.13,303,23.65,0.02,16,20.65,0.62,0,123,602,0.03,27,1907,0.47,12,218,0,5,0.7,0.02,0
"Otu00092",12,8,5,3,12,1.53,6,0.01,0,22,0,47,2,3,0,1,1,0.18,41,0,3,83.18,0.15,0.1,0.29,142,0,5,5,0.37,2,37,73,0.39,5,0,6,0.06,1,0.02,0,4,19,122,0,56,0,0.11,1.69,1,0.12,1.93,0,61,0,0,0.02,0,0,0.36,0,0.01,0.77,0,2,0,0.16,0,0,0.04,0,0,0,1,0,11,0.06,0.94,0.02,0.01
"Otu00184",1.21,0.01,0,3,3,3,0.07,0,0.04,0,11,0.01,0.09,0,0,0,0,0,2,0,5,0.03,0,0,0.03,0,0,0,0,5,0.01,0,0,0.12,0,0.03,0.01,0.08,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0.03,0.01,0.09,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0.04,0,0.62,0,0,0
"Otu00056",28,0.54,1,5,0.08,0,0.02,0.01,4,0.12,3,0.51,2,0.45,0,69,0,0.09,0.17,1,0,0,0.02,0,0,0.03,0,0,0.78,0,1,0.05,0,0.1,0.05,32,0.02,221,435,0,119.77,140,0.26,0,1.07,0.02,11,1,0,0,0.01,0,2,2,0.25,0.11,0,0.13,0.45,0,4.16,0,0,0.31,0,2,1,35,0.6,0.07,15,52,0.1,28,0,0,0.06,4,0,0.01
"Otu00387",0,0,0,0,0,0,0,0,0,0.04,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.14,1,0,0.08,0,0,0,0,0,0.02,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0
"Otu00302",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.03,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0.02,0,0,0.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
"Otu00339",2,5,7,0,3,0.32,0,0.14,0,0.4,0,0.86,2,0.25,0,0,0,1,0.01,0.01,0.02,0,0.02,0,0.01,0.21,0,0,1,0,0.05,0,0,1,0.19,0,0.02,0,0.03,0,0,0.07,0,0,0,0.06,0,0.04,0,0.01,0,0,0.02,0,0,0.01,0,0.01,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.02,0
"Otu00435",0,0,0,0.01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.04,0,0.01,0.01,4,0,0,6.42,0,0,0,0,0,0,0.02,0,0,0,0.37,0,0,0,0,0,0,1,0,0.01,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0.01,0,0,0
"Otu00301",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"Otu00046",63,57,110,43,10,38.11,109,3.61,231,237.9,39,22,39,1,14,14,4,2169.19,212.27,4.5,18,110,9,131,35,11,27,28.27,1,3,1.2,12,115,41,17,24,43.28,5,1,2,21,932.8,512.3,61,8.25,1,85.74,18,25,27,42,14,83,0.38,251,60,273,19.51,1,327,30.74,9,23,85,7,184.8,7,3.37,1,59,3,1,13.55,8,16,7,7,0.01,1,1
"Otu00426",0.01,0.01,0,0,0,12,0,0.01,0,0,0,0,0,0,0,0,0,0,0.01,2,0.01,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.07,0,0,0,0,0
"Otu00042",45.95,288,62,41,0.02,1,7,147.09,70,39,10,0.06,0.15,3,10,12,0.15,29,1.43,93,0.3,0.1,0,0.11,12,26.53,23,55,7,6,19,185,158,3,37,5,13,10.32,1,18,144,26,10,5,0.24,124.43,1.64,14,1,57,2.94,249,3,126,0,319,2,16,0,48,447,39,1054.24,137,14.69,83,4,17.47,4,20,97,49,0.03,6,55.64,0.72,0.69,5.54,0.25,8
"Otu00362",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
"Otu00195",0,0.04,0,0,0,0,0,0,0.01,0.12,0,0.02,0,19,0,0,0,0.01,0,0,0,0,1,0.2,0,0,0,0.06,0,0.03,0.01,0.01,0,0,0.01,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0
"Otu00401",0,0,0,29,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0.22,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,16,0,0,0
"Otu00318",1,1,0.02,0.01,0.01,0.01,0.14,3,0,0,0,0.01,0.05,0,1,0.02,0,1,2,0,0,0.16,3,29,0.03,0.06,0.01,1,0.01,0,0,0.01,0,0,0,0.08,0,0,0.03,0.01,0,1,1,0,0,0.02,0,0,0,0,0,0,0,0.02,0,0,0,4,0,0.06,0,0,0.13,0,0,0,0.01,0,0,0,0,0,0,1,0.04,0,0,0,7,0
"Otu00611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00261",4,0.11,1,0,0.03,2,0,0.14,2,0.17,0,0.01,0.05,0.02,0.03,0.04,0,15,0.1,0,0,0,0,0,1,0.03,0,0,0.15,0.11,0,0.01,1,0,1,0,0,0,0.1,0,0,1,0,0,0,0.02,0,0,0,0.19,0,0,5,0,0,0.01,0.01,0,0,0.24,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,3,0
"Otu00343",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00307",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.24,0.03,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0.01,0,0,0.04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00014",0.38,95,94,302,120,26,498,329,307.74,86.45,19,5.71,1,97,134,0.01,21,0,33.12,162,110,11.15,89.35,748,306,149.46,96,15,93,6,20,208,151,69,415,8,322,9,0.04,50.78,40.71,59,53,559,701,4,2,248,590,6,461,433,166,2.19,0.08,0.28,310,83,0,0.04,79,436,1836,139,515,0.02,30,29,6,149,12,921.96,192.81,525,1,64,132,0.12,0,1.57
"Otu00121",52,2,2.78,732.52,3,21.16,25,75,39,0.36,25,3,9,3,3,3,161,71.58,1,26.9,2.74,82.28,24,115,0.08,0.05,143,1,0,1,3,0.03,0,7,0.02,1,5.52,101.61,0.17,1,4,0.06,2,7,12,0,0,4,0.02,0.02,9,1,14,1,0,25,15,13,0,9,40,0.04,12,2,4.64,20.94,0,0.01,0.12,2,6,0.13,6.67,0.04,9,1,5,0.03,0,0
"Otu00160",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
