"","DA01128","DA00755","DA01157","DA01259","DA00886","DA00810","DA00491","DA00153","DA00885","DA00318","DA01211","DA01231","DA00953","DA01223","DA00236","DA01203","DA01441","DA01134","DA00346","DA01467","DA00984","DA01482","DA01255","DA01547","DA01571","DA01072","DA01556","DA00565","DA00812","DA00595","DA00997","DA00165","DA01381","DA01073","DA00382","DA01380","DA00621","DA00884","DA00949","DA01588","DA01076","DA00369","DA00581","DA00721","DA01555","DA00658","DA00908","DA01324","DA00383","DA00673","DA01370","DA00703","DA01044","DA01242","DA01501","DA00678","DA01408","DA00632","DA00955","DA00299","DA00498","DA00815","DA01161","DA00603","DA00927","DA01071","DA01291","DA01495","DA00155","DA00307","DA01024","DA01026","DA01109","DA00530","DA01193","DA00331","DA00687","DA00431","DA00896","DA00926"
"Otu00373",0,0,0.01,0,0.03,1,0,0,0,0,0,0.14,0,0,2,0,0.01,0.02,0,0.02,0,0,0,0.43,0,0.01,6,0,0,0,0,0,0,0,0,0,0,2,0,1,0.01,0.3,0,0,2,0,2,1,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0.04,0,0,0,0,0.02,0,0,0.05,4,5.98,0,0,0,1,0,0.01,0.01
"Otu00307",0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Otu00081",1.13,21,0.04,0.41,15.19,0,1,10.06,120,63,28,32,0.15,2,1,7,0,0,0,0.36,0.3,1,26,0,0,2.05,248,2,0,0,9,4,0,0,8,0.18,7,3,0,27,0,6,3,6,0.11,0.04,3,17,0.03,33,0,5,75,9,0,0.02,446,30,0.44,0,0,0.23,86,10.91,5,1,63,0,0,4,14,0,1,5,0.05,1,25,0,0.01,0.47
"Otu00160",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00328",0,7,0.09,2,0.04,0,0,1,0,0.06,0.07,0.01,0.01,0.01,1,0,0,2,0,0.01,0,0,0,0,0,0.01,0,2,0,0,0,20,0,0.01,0,0.02,0.01,0,0,0,0,0.14,0.87,2,0,0.01,0,0.08,0,0,0,0,0.07,0,0,0.02,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0.01
"Otu00714",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00031",0,0,84,304,0.01,0,0.01,33,0.27,362,0,0.01,0,1.6,0,12,36.58,55,0,0,0,0.01,0,0,0.01,0,0.01,0,32,0,0,0,0.22,4,0.01,0,0,0.01,0.44,0,0,0,0,0,22,0.03,0.01,0.39,0.31,0.41,1.44,0,0,279,0,0,0,0,0.01,1,0,5,39,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,32.3,0,0
"Otu00237",0,28,0.05,1,6,0,0,32,72,0.28,0,0.44,0.07,0.47,0,0,0,0.45,2,0,0,0,1,0,0.06,1,0,0,0,0,0,0,0.04,0.01,0,0.05,0,0,0,0,0,0,0.06,0,0,0.03,0,0,0,0,0,0,0.14,0,0,0,0.61,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00079",0.01,0.06,0,0,0,6,25,0,0,0,0.01,0,0.07,0,0.01,0,0,3,0,0.03,0,0.01,0,0,0,0.01,4,0,0,0,0.01,1,2,0,0,0.01,0,0,0,1,0,0,0,0,0,0,6,0.01,0,0,0,0,0.02,0,0.02,0,0,0,0,0,0,0,0,5,0,0.01,0,0.01,1,0,0,0.1,10.47,0,12,0,0,0,0,0
"Otu00765",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,1,0,0.03,0,0.01,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0.01,0,0,0
"Otu00346",0.01,2,0.09,0,0.02,0,18,2,3,0.14,0,0.01,0.14,0.01,0,0,0,1,0.01,0.01,1,0.01,0,0,0,0.01,0,0,0,0,1,0,1,0,0,0,0.04,0,0,0,0,0,0.01,0,0,0.01,0,0.01,0,1.62,0,1,0.03,2,0.01,0,0.11,5,0,0,0,0,0.04,0,0,0.01,1,0,0,2,0,0,0,0,0.37,0.01,0.02,0,0,0
"Otu00038",1.54,0,39,3,7,7,35,0.45,0.02,0.08,3,1,79.98,4,160,0,0,4,3,61,1,15.3,0.02,2,1.09,3.33,0.02,0.01,0,12,38.37,0,0.16,0.01,0,85,10,0,0,0,20,16.65,0.01,0,0,0,0,0,0,0,0,0.01,0.01,0,0.04,2,2.02,0,0.04,0,2,0,0,6,0.01,6,0,1,0.01,10,0,10.77,0,0,65.82,0,0,0,0.2,0
"Otu00534",0,0,0.01,0,0.02,0,0,1,3,0.06,0,0.01,0,0.01,0,0,0,0.02,0.02,0.01,4,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,1,0,0,0
"Otu00805",0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.22,0.03,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0
"Otu00463",0,0,0,2,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00008",0.02,0,24,1928,251,0,0,291,2,3321.5,0.01,849,13,134,519,23,0.77,2.72,0.03,0,0,0.02,0.02,0,91,2,19,0.43,0,10.35,0,1.31,0.07,205.19,0.01,97,0,116,3,0.01,0,26,0,0,8,30,4,262,2,0.05,0,0,0.03,0,0,0,0,932,0.05,4,0,0,0.04,0,0,0,1,0,1,0,339.54,0,0.15,6,0,290,1592,6,3.32,0
"Otu00632",0,1,0,0,0,0,0,0.02,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00430",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00305",0,0.07,0.02,0,0,0.01,0,4,0,0.11,0.03,0,0,0,0,0,0,0.04,0,0,0,0,1,5,0,0.06,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0.01,0,0.01,2,0,0,0,0.03,0,0.07,0,0,0,0,0,0,0,0,0.01,2,0,0,0,1,0,0.01,0,0,3,0,0,0.05,0,0,0
"Otu00611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00607",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00626",0.01,0,1,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.04,0.03,0,0,0,1,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,1,0,0,0
"Otu00218",4,0,0,0,0.02,0,2,0,0.02,0,0.03,0,0.02,0,0,0,0.02,0.01,0,14,0,7,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,17.87,0,0,0,0.01,10,0,46,0.01,0,0,0.18,0,0.01,0,0,0,0,0,0,0,0,0,0,0.09,0,0.8,0,0,0,0,0,0,122,0,14.48,0,0,0,0,0
"Otu00655",0.01,0.08,0,0.02,0,0,0,0,0,1,0,0,0,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0.01,0,0,0.01,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.03,0,0.02,0,0,0,0.02,0,0,0,0,0.01,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00199",29,0,0,0,0.01,0,2,0,0.63,9,0.14,0,1,0.1,0.01,0.03,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,102,0,0,0,0,0.17,0,1,0,0,0,0,0.63,0,1,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00113",0.02,77,2,210.39,75.55,0.01,21,1,4,38,0.07,1,22,50,54,1,0,0.14,9.1,95.97,24,7,2,0,1.05,1,0.03,0.01,10,0,17.92,5,4.58,1,0.01,2,19,0.86,0,3.36,3.33,4,2,0.01,0.02,0.01,0,0.04,0.03,0,127,0,158,0.17,0,0,32,0,0.01,0.01,0.07,0.01,49,4,16,13.92,0,0,0,11,1,0.08,2,0.07,0.41,0,0,0.05,1,0.71
"Otu00422",0,0.07,0,0,1,0,0,0.01,0.01,0,0,0.02,0.01,0.01,0,0,0,0,1,0.01,1,0,1,0,0,0.06,0,0,0,0,1,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0
"Otu00068",0,0,0.02,0,0,0,0,3,0,0.1,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"Otu00078",48,441.53,119,4,40,0.01,25,25,167,30,22,41,37.27,4,7.05,4,0.01,11,16,25,16,33,4,26,3,31,1.89,14,0.01,1.53,53,0,17,2,5,3,57,1,0,53.6,0.03,0,27,15,1.29,13.27,0,0.03,1.1,4,20.69,13,3.36,5,2,1.79,263,2,1,0.02,4,0.16,421.55,134.13,16,8,3,0.04,0,9,1.51,0.03,0.03,0.21,90.92,3,14,0.09,1,0.01
"Otu00395",0.01,0.08,0.04,0,0.03,11,0,0,0,0,0,0.01,0,0,2,0,0,1,0.04,0,0,0,0,0,0.13,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,1,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0
"Otu00300",0,0,0.01,0,0,0,0,1,0.01,0.06,0,0,0,0,0,0,0,0.02,3,0,0.09,0,0,0,0.1,2,0,0,0,0,1,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00745",0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0
