"","DA01128","DA00755","DA01157","DA01259","DA00886","DA00810","DA00491","DA00153","DA00885","DA00318","DA01211","DA01231","DA00953","DA01223","DA00236","DA01203","DA01441","DA01134","DA00346","DA01467","DA00984","DA01482","DA01255","DA01547","DA01571","DA01072","DA01556","DA00565","DA00812","DA00595","DA00997","DA00165","DA01381","DA01073","DA00382","DA01380","DA00621","DA00884","DA00949","DA01588","DA01076","DA00369","DA00581","DA00721","DA01555","DA00658","DA00908","DA01324","DA00383","DA00673","DA01370","DA00703","DA01044","DA01242","DA01501","DA00678","DA01408","DA00632","DA00955","DA00299","DA00498","DA00815","DA01161","DA00603","DA00927","DA01071","DA01291","DA01495","DA00155","DA00307","DA01024","DA01026","DA01109","DA00530","DA01193","DA00331","DA00687","DA00431","DA00896","DA00926"
"Otu00207",2,0,1,8,0,18,0,0,4,17,9,2,0,0,0,8,1,0,0,3,1,3,14,2,1,0,0,0,0,0,0,1,1,7,0,0,0,0,16,0,2,0,0,0,0,0,33,1,0,0,0,0,8,0,1,0,0,0,0,0,2,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"Otu00062",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00111",1,16,0,2,2,0,0,0,11,1,4,0,0,4,2,0,0,0,2,0,4,0,0,0,14,0,0,3,2,2,0,45,46,0,0,4,2,16,0,0,0,1,13,0,0,0,0,0,0,0,12,5,0,17,0,0,1,0,0,1,3,1,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,11
"Otu00240",25,1,2,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,14,0,6,69,6,0,0,40,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00099",19,0,3,0,3,1,0,12,1,0,2,2,0,10,10,2,0,0,4,15,3,0,0,0,16,0,1,1,1,0,0,0,0,0,5,16,2,0,1,10,0,14,0,0,0,0,0,0,1,0,396,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,5,0,0,0,0,0,5,0,0
"Otu00653",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00184",0,0,0,3,3,3,0,0,0,0,11,0,0,0,0,0,0,2,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00097",41,1,7,0,19,0,0,0,727,0,183,8,14,0,0,0,3,4,2,0,0,0,21,0,7,0,0,3,2,79,0,0,0,220,0,16,0,4,0,0,0,0,10,0,0,5,0,0,0,0,0,0,0,33,0,4,0,0,0,0,0,11,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0
"Otu00754",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00398",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,0,1,0,5,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0
"Otu00009",0,0,0,67,1,4,2004,481,17,2340,0,0,240,0,19,0,1,0,0,72,9,0,0,0,0,2101,2913,0,38,6,0,0,1,652,4,0,462,2,20,0,1691,0,134,1,0,0,8,316,2,1619,0,0,0,151,0,0,0,0,1,0,0,749,1349,0,0,0,0,0,2,0,97,0,0,0,0,0,0,116,31,0
"Otu00662",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00159",0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00037",25,65,17,48,42,22,17,14,30,0,0,0,1867,11,21,10,0,0,7,0,17,0,1,0,0,60,0,3,0,2,10,0,21,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,5,0,6,0,28,26,12,0,0,0,0,2,37,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
"Otu00175",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Otu00447",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00019",36,0,0,0,10,22,157,3,0,142,2196,119,0,0,17,40,1,0,0,0,0,0,0,0,955,0,0,1,1,0,1,4,1,1,1,0,0,0,775,0,147,0,0,0,0,201,0,0,0,92,0,0,0,0,51,3,0,0,302,40,9,2,2,0,0,0,0,3,0,1,508,0,0,0,2,0,0,0,11,1
"Otu00143",0,4,1,0,0,0,0,3,22,37,0,4,2,0,1,0,1,3,1,0,1,1,0,0,1,7,0,2,0,0,0,3,0,0,0,0,0,0,0,3,0,2,2,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"Otu00258",0,4,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,3,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00745",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00043",2,0,0,0,0,6,0,0,14,0,0,0,35,0,20,0,0,0,0,0,51,0,0,0,1,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,22,125,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,20,0,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
