"","DA01128","DA00755","DA01157","DA01259","DA00886","DA00810","DA00491","DA00153","DA00885","DA00318","DA01211","DA01231","DA00953","DA01223","DA00236","DA01203","DA01441","DA01134","DA00346","DA01467","DA00984","DA01482","DA01255","DA01547","DA01571","DA01072","DA01556","DA00565","DA00812","DA00595","DA00997","DA00165","DA01381","DA01073","DA00382","DA01380","DA00621","DA00884","DA00949","DA01588","DA01076","DA00369","DA00581","DA00721","DA01555","DA00658","DA00908","DA01324","DA00383","DA00673","DA01370","DA00703","DA01044","DA01242","DA01501","DA00678","DA01408","DA00632","DA00955","DA00299","DA00498","DA00815","DA01161","DA00603","DA00927","DA01071","DA01291","DA01495","DA00155","DA00307","DA01024","DA01026","DA01109","DA00530","DA01193","DA00331","DA00687","DA00431","DA00896","DA00926"
"Otu00600",0,0,0,0,0,0,0,0,0,0,0.05,1,0,0,0,0.01,0.02,0,0,0,0,0.02,0,1,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,1,0,0.55,0,0,0,0,0,0,0,0,0,0,2.26,0,1,0,0.01,0,0.03,0,0.18,0,0,0.11,0,0,0
"Otu00301",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Otu00047",0.02,0.14,0.03,8,97,0.01,23.28,0.02,0,46,67.65,1,0,23,42,7,40,0,0,3,82,4.48,0,30,1,0,14.07,0,0,0,0,78,6.99,19,17,100,0,0,0.01,39.16,1,0.56,0,0,0,29,2.54,2,0,1.85,3,0,0.64,0,3,0,0,12.91,124,193.23,23,0.01,8.65,0,16,12.94,0,0,5,0,1,57,0.82,7.45,681,0,13,1,0,0
"Otu00108",0,0.07,0.01,34,42.38,0,1.01,0.06,0,5,0.26,0.01,0,1,3,9,29,0,1,42.91,66,0,0,21,0,0,2,0,0.06,0,0,0,0,40,0.07,4,0,0,0.01,6.04,0.01,0.03,0.03,0,0,0.04,3.19,0.02,4,0.36,95.52,0.19,0,0,1,0,0,30,0.18,0,3,0.01,16.32,1,0.01,12.94,0,0,2,0,0.01,10,0.27,6.43,0,0,5,4.76,0,0
"Otu00279",0.66,0.01,5,0,0.35,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.01,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.94,0,0,0,0,0,0,0,1.38,0,0,0,0,0,0
"Otu00235",0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00271",3,0,0.02,3,0,0,2,2,2,0.21,2.41,3,0.18,0,0,0,2,104.85,0.03,13,0.05,1,1,0,0,0.03,5,0,0,0,1,0.05,0,1,0,0,0,0,0,0,0.16,0,0.19,8.56,0,0.14,0.01,1,4,0.01,0,0.19,3,0.14,0.01,0.05,12,1,0,1,0,0,9.85,4.71,0,12.94,1,0,0,12,0.02,0,0,2.85,6,0.02,0.11,4.78,0,0
"Otu00353",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.94,0,0,0,93,0,0,0,7.45,0.08,0,0,0,0,0
"Otu00287",0.33,8,1,0.01,0.01,0.01,0,0,97.2,0.01,0,0.01,6,1.59,0,0,0,31,6.45,0,0,52,4,0,3.06,20.98,0,1,1,0.15,0,0,0,0,1,0,0,0.02,0.01,0,0,0,0,0,0,0,0,0,1,0,0,0.08,0.05,2,0,0.01,0,0,0,0,0,0.02,0,0,0,12.94,1.31,0,0,0,0,0,0,3.97,0,0,0,1.12,0,0
"Otu00100",427.7,10,2,3,33,11,19,101.28,161,0.65,0.04,1.29,29,8,0.15,0.05,0,45,0,20,32,25,173.61,0,3,1,0,1.54,1.34,0,6,35,1,0,1,8,0.28,0,0.87,0,0.71,0.02,0,58,0,7,0,0.09,0.11,1,0,0.01,24,0.02,0,3,63,0.04,0,24,0,0,0,27,3,12.94,219.77,0,0.51,35,0.05,0,0,7.45,69,0.2,0.66,0,6,0.57
"Otu00016",0,8,0.01,14,0,0,1.08,6.56,11,475,0.11,6,0.07,0,135,0.02,0.04,8.2,295.81,0,2.91,3,114,25,0,9,3160.52,0.17,327,190,0,0.09,4,0,0.01,0,489.01,0.09,0,0,0,0.04,0.01,0,0,0,170.09,0,5,10.19,0,27,0.01,0,307,0,0,0,0,0,0,0,0,0,0,411,0,2421,0,0,0,0.18,133.11,45.3,0,0,0.04,9,112.78,0
"Otu00207",2,0,1,8,0.81,18,1.9,6.38,4,17,9,2,614.98,0,8.85,8,1,1.99,0,3,1,3,14,2,1,0.04,613.19,0,0.06,0,0,1,1,7,0.06,0.04,94.87,0,16,8.25,2,0,0,0,0,0.04,33,1,0.08,0.89,0.03,0.01,8,0,1,0,0,6.79,0.81,0,2,0.06,3.69,1,0,8,0,469.71,0,0.01,0,1.44,25.83,8.79,5.84,0,1.28,1,21.88,1
"Otu00062",0.01,0.01,0,0,0.01,0.01,0,0,0,0,0.15,0,0,0,0,0,0,0,0.01,0,0,0.01,0,0.03,1,0,0,0.01,0,3,0,0,0,0,0,0.01,0,2,0,0,0,0.02,0.08,0,0,3,0,0,0,0,49,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,12.94,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0
"Otu00111",1,16,0.45,2,2,0.02,8.55,53.97,11,1,4,0.12,1.47,4,2,0.09,0,0.06,2,0,4,0.04,0.02,51.24,14,0.49,0,3,2,2,0,45,46,0,23.58,4,2,16,0.05,0,0.01,1,13,0,0.18,19.4,0,0,0.32,0.11,12,5,0.19,17,0.01,0.01,1,3.87,10.85,1,3,1,0,0.12,1.23,20.17,0,0.28,2,0,2,0.02,0,7.45,0.51,1,0,0,0,11
"Otu00240",25,1,2,0.03,1,0.01,0,0,20.74,0,0,70.29,4,0.01,0.02,0.01,0,4.85,14,0,6,69,6,0,0.01,40,0,0.1,3,1.31,0,0,0,0,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0.06,0.01,0,0,0,0,0,0,0,0,0,0,0,12.94,0,0,0,0,0,0,0,5.27,0,0,0,0,0,0
"Otu00099",19,5.06,3,0.04,3,1,0.04,12,1,61.46,2,2,395.77,10,10,2,0.57,0,4,15,3,349.22,1.36,0.06,16,0.64,1,1,1,17.88,0.06,0,0,0,5,16,2,0,1,10,0,14,0.91,0.01,0,4.33,0.02,0.1,1,0,396,33.93,0,0.2,0.01,0,0.01,0.04,0.01,0.01,0.13,0,0.05,0.62,3,12.94,1,8.51,3.39,1,0.01,5,0,7.45,0.02,0,0,5,0,0
"Otu00653",0,0,0,1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9.03,0,0,0,0.01,0,0,0,0.73,0,0,0,0,0,0
"Otu00184",0,0.1,0.16,3,3,3,0.16,0,0.01,0,11,0.01,0.15,0,0.02,0.02,0,2,2,0,5,0.01,0,0,0.05,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0.01,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.59,0.15,0.52,0,0,0,0,0,0.85,0,0,0,0,0,0
"Otu00097",41,1,7,1.02,19,1.65,0,685.2,727,0.01,183,8,14,18.64,0,0.17,3,4,2,0.21,0.01,37.11,21,2.79,7,376.67,302.99,3,2,79,0,0,0,220,0,16,0,4,6.08,0,0,0,10,0,2.34,5,111.47,0.03,0.26,0,0.03,0,0,33,1.09,4,0,0.05,0,0.03,0,11,69.95,0,0.03,12.94,1.18,32,0.14,0,0,0,0,7.45,0,0,0,0,0,0
"Otu00102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0.09,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,49,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0.51,0.15,1.18,0.01,0,1.79,0,0,0.18,0.01,12.94,0.81,0,0,22,0,0,0,7.45,0.05,0,0,0,0,0
"Otu00754",0.75,0,1,0,0,0.01,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.01,0,1,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0
"Otu00398",0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,1,0,0,4,0,1,0,5,0.01,0,20,0,0,0,0,0,0,0.92,0,0,0,0,0.02,1.28,0,0,0,0,4,0,4,0.06,0,0,0,0,0.01,0,109.52,0,0,0,0,0,0,0,0,0,0,22.1,0,381.94,0,0,0,0.07,21,7.15,0,0,0.01,0.03,0,0
"Otu00009",0,8.56,0,67,1,4,2004,481,17,2340,1.43,626.4,240,1.51,19,0.69,1,0.02,306.5,72,9,0,76.87,0,0.85,2101,2913,0,38,6,0,0.04,1,652,4,0,462,2,20,2.6,1691,0,134,1,75.67,0,8,316,2,1619,0.01,2.7,0,151,719.31,0.18,0.43,377.37,1,0,41.94,749,1349,0,0,22.93,0,2508.48,2,0,97,0,25.3,7.45,2.71,0,0,116,31,2.77
"Otu00662",0,0.06,0,0,0,0,0,0,0,0,0,0.13,0.06,0,0,0,0,1,0,0,0,0.01,0.03,0,0,1,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0.08,0,0,0,0,0,0,0.03,0,0,0,0,0,0
"Otu00159",0,0,0,0,0,0,0,0.11,1,4,0,0,0.02,0.01,0.03,0,0,0,0,0,0.03,0,0.01,0,0,0,0,0,0.01,0.04,0,0,0,0,0,0,0.03,0,0,0,0,6,0,0,0,0,0,0,0.05,0.31,0.07,0.16,0,0,0,0,0,0,0,0,0,0,0,0.06,0,12.94,0,0,0,0,0,0,0,1.34,0,0,0,0,0,0
"Otu00037",25,65,17,48,42,22,17,14,30,40.29,0.01,209.34,1867,11,21,10,0,754.29,7,0.06,17,1.42,1,0,1.09,60,1.55,3,225.96,2,10,2.24,21,0.01,10.16,1,3.4,1.02,9,0,0.77,12.29,50.46,80.04,0,0,0,0,3,0.02,0.06,5,0,6,0,28,26,12,0,0,0,0.18,2,37,2,20.17,3.1,0,11.97,0.62,0.04,0,0,7.45,0,0,0,4,0.01,0
"Otu00175",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.12,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0.01,0,0,0.04,0,0,0.3,0,43.97,0,0,0,0,146,0.01,0,3,0,0,0,0,0,0,0,0,0,0,23.82,0,0,0,0,0,0,1,11.71,0,0,0,0,0,0
"Otu00447",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00019",36,0.01,0.45,0.3,10,22,157,3,0.04,142,2196,119,3090.09,0.08,17,40,1,1.06,0.13,0.97,0.3,6.99,0,866.02,955,0.67,9.57,1,1,0.01,1,4,1,1,1,0.54,0.28,0.01,775,0,147,0,0.11,1.17,0.37,201,165.81,0.02,0,92,0.06,0.01,0.5,0.65,51,3,0.76,355.06,302,40,9,2,2,0.03,2.06,12.94,0.46,3,0.2,1,508,0.03,15.2,7.45,2,18.92,0.01,0,11,1
"Otu00143",2.84,4,1,0.01,0.32,0.2,1.34,3,22,37,9.19,4,2,1.03,1,0,1,3,1,0,1,1,28.7,0,1,7,0,2,27.07,0.64,0,3,0.26,0.33,0.01,0.13,0.02,0.03,0.02,3,0,2,2,3,0,0.04,0,0,0.21,2,1.32,0.09,2.12,0.02,0,0,0.5,0,0.01,0,0,0,0.03,0.03,0,12.94,0.2,0.09,0,0,0,0.11,0,3.2,2,0,0,0,0.02,0
"Otu00258",0,4,0,0,0.01,0,0.03,0,0,32,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,3,0.26,0,0,0,0,1,0,0,0,0,3,0,0,4,0,1,0.03,1.42,0,0,0.04,0,0,0,0,1,0,0.03,0,0,0,0,0,4.86,0,0,0,0,0,0,0,0.39,6.4,0,0,0,0,0
"Otu00745",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,3,0.01,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.12,0.01,0,0.15,0,0,0,0,1.99,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0
"Otu00043",2,0.03,0,0.2,0.01,6,0,0.79,14,0,0.01,0.01,35,14.58,20,0,0,0.01,0.03,0,51,0.06,0.03,27.37,1,0.55,0,5,0,3,0,0,0,0.01,0,0.07,0.09,0.06,0.02,0,22,125,0,0,0,0.04,0,0,0.36,0,36,0.81,0,0.01,0,0,0,34,20,0,1,0,1,1,0,12.94,0,0,2,0,0.93,0.01,0,7.45,0,0,0,0,0,0
