"","DA01128","DA00755","DA01157","DA01259","DA00886","DA00810","DA00491","DA00153","DA00885","DA00318","DA01211","DA01231","DA00953","DA01223","DA00236","DA01203","DA01441","DA01134","DA00346","DA01467","DA00984","DA01482","DA01255","DA01547","DA01571","DA01072","DA01556","DA00565","DA00812","DA00595","DA00997","DA00165","DA01381","DA01073","DA00382","DA01380","DA00621","DA00884","DA00949","DA01588","DA01076","DA00369","DA00581","DA00721","DA01555","DA00658","DA00908","DA01324","DA00383","DA00673","DA01370","DA00703","DA01044","DA01242","DA01501","DA00678","DA01408","DA00632","DA00955","DA00299","DA00498","DA00815","DA01161","DA00603","DA00927","DA01071","DA01291","DA01495","DA00155","DA00307","DA01024","DA01026","DA01109","DA00530","DA01193","DA00331","DA00687","DA00431","DA00896","DA00926"
"Otu00135",0,0,0,2,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.56,0,0,0.18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0.02,0,0,0,0,1,0
"Otu00092",12,8,112.55,3,0.43,23,6,2.02,4.63,22,1,47,2,3,5,1,1,7.43,41,0.21,9.21,0,0.01,0.01,3,142,0,2.89,0.07,1,2,37,73,0.01,5,0.89,6,0,1,3,0,4,19,122,0,56,0,0,0,0.29,78.41,0,0,0,1.72,23,0.12,0,0,0.57,0.01,0.01,0,0,2,0,0.01,0,0,1.07,0,0,0,1,7.68,11,0,0.14,15.99,0
"Otu00765",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,1,0,0.01,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0
"Otu00244",0.02,0,0.02,0,0.05,0,0,35,0.02,0,0.01,0.05,0,0.04,0.01,10,0.02,0,0,0,0,0,0,0,0,0.07,0,5,0.01,0,0,0,0,0.01,0,0,0,0,0.02,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.02,0,0,0.01,2,0,0,0,0,0,0,0.28,0.44,0,0,2,0,0,0,0,0,0,0,12,0
"Otu00486",0,5,0,1,0,0,0,0,0.02,0,0,0,0.01,0,0,0,0,0.32,0.06,0,0.11,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00353",0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0.03,0,0,0,0,0,0.03
"Otu00267",8,0.07,0.03,0.04,0.01,0.05,2,1,0,31,2,3,0,3,0,0.13,0,0,0.02,13,0,0.04,0.01,0.3,0,0,0.04,0,0,0,1.27,1,0,0.06,0.01,4.51,0,1,0.73,1.15,13.08,0.04,0.1,0,1,0,2.23,0.04,0.01,0.13,0,0,1,0,0,0,0,0,1,0.01,1.82,0,0.04,0,0.05,0.03,0.35,0,4,0.01,0.41,2.6,0.03,0.01,1,0,0.01,1,0.05,3
"Otu00632",2,1,0,0,0,0,0.01,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0
"Otu00739",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Otu00496",1,0.02,0.05,0.02,0,6,0.03,0,2,0,0.02,0.06,0.04,0,0,0.03,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0
"Otu00258",1.54,4,2,0.01,0,0.08,0,0.12,0,32,0.01,6,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0.01,0,0,0,0,0.06,0.15,0,0,1,0.06,0,0.05,0.04,3,0.01,0,0,0,1,0,0.13,0,0,0,2,0,0.02,0,0,0.17,0,0,0,0,0,0,0.01,0,0,0,0,0,0.87,0.03,0,0,0,0,0,0.07,0
"Otu00590",0.1,0,0,0,0,0.02,0,1,0,0.07,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00541",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00574",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00280",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00138",13,1.87,147,0.01,1,5,15,85.12,0.16,1.34,0.31,15.19,7.72,3,0.14,4,19,0,2.04,1.39,0.02,0,0.04,0,0.12,0.74,7,6,9,0,25,0,0.04,6.12,2,0,0,12,0.01,0,0.19,2,3,87,0,54.35,0.07,2,0,83,0.61,0.09,0.03,1.85,0,3,0.21,1,0.93,0,0,0,0,0.19,4,0.01,1,10.42,0,0.01,0.01,16.7,0.21,0.15,0,0,0,2,0,0
"Otu00211",28,22,7,0.07,0,0.08,1.27,2,49,0.14,0.57,0.1,0.43,0,0,2.59,0,0,71,0,0.01,29,0.06,0,0,16,0,0.01,0,0,18,0,0.05,0.01,1,0.07,0,0,0,0,0,0,0.01,0,0,0,0,0,0.05,0.1,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.03,0,0,0.01,0,0,0,0.02,0,0.09,0,0,0,0
"Otu00141",0.03,0,0,0.05,40,0,35,0,3,58,0.09,0.01,0,170,3,0,0.01,1,0,0.86,0,0.01,0,0,0.02,0.34,0,1,0,3,1,0,0.02,0,0,0,3,0,1,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0,8,0,0,0,0,0,0.01,0.18,0,0,0,0.07,0
"Otu00104",40,0.18,0.52,7,3,9,9,0.17,4,5,7.15,1,0.06,0.01,0.01,8.11,0.01,10.29,0.01,17.76,1,6,2,0.84,0,1,8,3,0.02,0.08,1,119,0.04,0.65,0.23,3,0.1,1,6,7.72,5.04,12.03,1.89,0,1,0,50,0.04,0.37,2.05,0,0,4,0,27,0.02,0.14,0,0.61,1,5,0.45,0.11,2,0.18,0,0.02,5,7,5,1,11.85,24.02,1,3,0.01,0.01,0,0.01,14
"Otu00026",1456,89.04,5,11,23,6,41,155,129,40,113,17,23,56.27,2.19,124,0,158,565.47,169,6,43,115,647,0.03,0.04,2925.62,0.13,1,12,57,631,11.08,189,22,28,3,7,5,17,28,1,5,27,128,0.05,383.09,3,108,63.6,29,38,1132.66,227,77,39,137,6,172,0,75,52,58,0.01,5,225.87,52,0.01,6,85,17,90.77,1,18,82.6,0.52,0.26,11.02,1.19,259
"Otu00389",2,0.03,0,0,0,0,0.01,0,0,0,0.03,0,0,0,0,0.05,2,0,0,0,0,0,0,0,0.05,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,5,0,0,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0,47.7,0,0.03,0,0,0,0,0.01,0,41,0.01,0,0,0,0,0,0
"Otu00246",0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,2,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0.02,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0.5,0.02,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00292",11,0.08,0.68,0,4,2,3,1.17,0,0,0.07,0.18,0.03,0.02,0,1,0,0,0.01,17,0,1,0.04,0.01,0,0,0.01,0,0,0,0.04,4,0,1,0,0,0,0.02,0.01,0,0,0.02,0.01,0,0,0,5,1,0.01,0,0,0,1,0.08,0,0,0.6,0,0,0,0,0.04,0.04,0.32,0.05,0.01,1,0,0.06,0.01,0.02,0,1.08,0.01,0,0,0.01,2,0,1
"Otu00073",0,7,0,0,0,0,0.01,0,0.02,0,0.01,0,0.01,1,1,0,11.54,0,0.03,0,0,0,0.01,0,0.01,7.42,0,5,0.01,0.02,1,0,3072,0,1,0,0.06,0,0,0,0,0.01,0,0.04,0,0,0,0,0,0,4,0.01,0,0,0,0,0,0,0,0.24,0,0,0,0,2,0,0,0.44,0,0,0,0,0,0.01,0,0,0,0,0,0
"Otu00025",350,51,3,10,0,6,0.22,79,7.9,32,26,3,29,14.32,4,17.07,3,21.13,610.61,0,8,82,80,95,6,13,14,166.18,13,83.93,1.13,138,590,0.17,7,11,26,1,3,14,1655.57,2,2,2,111,27,0,4,288,33,65,51,170,164,8,73,7,54,2482,33,135,0.01,49,0.3,152,2,28,0,4,75.91,201,98.02,0.03,87,19,238,19,1,36,0.16
"Otu00263",0,0,0.04,0,0.1,0,0,0.48,0.01,0,2,0,0,0.06,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.02,0,0,0.03,0,1,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00277",2,0.03,0,0,0,0,0.01,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0.01,0,0,0,0,16,0,0,0,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,11.75,0,0.01,0,0,0,0,0,0
"Otu00160",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00340",0,0,0,1,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0.32,0,0,1,0,0,4,0,0,0.01,0,0,0,0,1,0,0.02,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00097",41,0.39,7,36,19,6,5.13,92,5.65,0.25,183,65.09,14,1.25,4,1.21,3,4,2,0,17.22,3.87,21,0.12,7,0.13,1292.14,3,2,79,0.1,0,0.02,220,1.02,16,0.07,4,0,0,1.02,0.42,10,0.01,0,5,0.01,0.27,0,0.35,0,0,2.9,0,0,0,0.3,0,0.44,0.01,0,11,0,0,1.17,0,2,32,0.21,0.1,2.05,40.09,0.09,0.03,0.04,0,0,0.01,0,0
"Otu00221",2,1,0,0,0,0,2,0,0,0,0.03,0.01,0,0,0,0.09,1,0,0,1,0,0,0,1,0.03,0,89,0,0,0,0.01,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0.25,38,0,0.04,3.74,0,0,0,0,0.11,0,0,0,0,0,0.01,0,0,320.88,0,0.04,0,0,0,0,0.01,0,123,0.01,0.03,0,0,0,0,0.01
"Otu00366",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00519",0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0.3,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,11,0,0,0,0,0,1.64,0,0,0,0,0,0,0,0
