"","DA01128","DA00755","DA01157","DA01259","DA00886","DA00810","DA00491","DA00153","DA00885","DA00318","DA01211","DA01231","DA00953","DA01223","DA00236","DA01203","DA01441","DA01134","DA00346","DA01467","DA00984","DA01482","DA01255","DA01547","DA01571","DA01072","DA01556","DA00565","DA00812","DA00595","DA00997","DA00165","DA01381","DA01073","DA00382","DA01380","DA00621","DA00884","DA00949","DA01588","DA01076","DA00369","DA00581","DA00721","DA01555","DA00658","DA00908","DA01324","DA00383","DA00673","DA01370","DA00703","DA01044","DA01242","DA01501","DA00678","DA01408","DA00632","DA00955","DA00299","DA00498","DA00815","DA01161","DA00603","DA00927","DA01071","DA01291","DA01495","DA00155","DA00307","DA01024","DA01026","DA01109","DA00530","DA01193","DA00331","DA00687","DA00431","DA00896","DA00926"
"Otu00531",1,0,1,0.01,0,0,0,0,1,0,0.02,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0.01,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0
"Otu00404",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00223",7,0,0.14,0.03,0,0,1,0,0.07,0,6,0.01,0,0,0.01,0,0,0,0.03,1,0.01,1,0,6,1,0,101,0.02,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0.03,0,45,0,0,0.03,0,0,0.03,1.45,6,0,0.01,0,0,0,0,0,0,0,0.17,0.01,0,0.01,0.04,0,0,0,88,0,0,0,0,0.04,0.18,0
"Otu00401",0,0,0,29,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,16,0,0,0.02
"Otu00280",0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00244",0,0,0,0,0,12,0,35,0,0.01,0,0,0,0.04,0,10,0.08,0,0,0,0,0,0.06,0,0.18,0,0,5,0.05,0.01,0.08,0.01,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.01,0,0.02,0,0,0.02,0.1,0,0,0,0,0,0.14,0,2,0,0,0,0.01,0,0,0,12,0
"Otu00017",69,72,9,30,43,3,2.52,3,95,3,113,42,40,22,4.25,531,4,29,40,269,62,2,245,662,83.18,1,884,18,610.1,5,0.16,86,3,119,58,55,167,7.17,3,155,72,32,5.39,1545,2869,18,0.78,9,490,1,0.05,52,92.88,1858,0.68,57,49.53,6.07,4,26,109,124,46,0.01,6,250,1607.61,284.78,470.12,2,114,435.37,2.22,87,312,29,8.52,1,2.42,1
"Otu00175",0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.01,0,1,0,0,0,0.01,1,0,0,0,0,0.01,0,0,0,0,0.05,0,0.01,0,0.01,0,0,0,0,0,0,0,0.01,0,0,0.03,0,0,0.01,0,146,0.03,0,3,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.02,0
"Otu00083",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00111",99,16,2,0.06,0.03,0.01,1,24.2,11,1,4,2.26,2.78,4,2,0.42,0.86,5.74,2,23.28,0.01,4.97,0.06,30.59,14,0.56,0.16,3,2,2,13.29,45,46,21,5,4,0.1,16,0.03,0.02,0.03,1,13,143,0.54,3.41,0,0,0,0,12,5,5.47,17,0.05,5,1,0.01,0,0.12,3,1,103.71,7,0,0.08,0.08,0,2,4.03,2,0,0,0.25,11.32,1,0.65,0,0,0.15
"Otu00528",0.01,0,1,0.01,0,0,0.02,5,0.02,0.01,0,0.03,0.03,0,0,0,4,0,0.01,0.31,0,0,0,0.04,0,0,0,0.02,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00375",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00413",0,0,0,0,0.02,0,0,0,0,0.01,0,0,0,1,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.01,0,0,1,0,58,0.01,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00600",0,0,0.05,0.01,0,0,0,1,0,0.01,0.01,0,0,0,0,0,0,0,0.02,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,1,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00004",7,1763,2,56,34,89.1,3.66,61,14,27,1160,0.15,2.1,1,29,59,0.01,4,0.15,0.21,0.07,19,119,1,0.88,10,2142,0.1,12,2.1,0.02,0.03,7,0.01,0,4.18,0,8,773,292,6,110.34,0,0.01,7.96,3,2881,29,0.04,35,250,0,1586.33,204.63,2959,20,1027,0.03,687,0.01,988,798,1,0,709,1075,178,27,161,0,4,63,11438,217,3,26,121,484,2915,28
"Otu00761",0,0.04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0
"Otu00193",0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0.04,86,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.01,0,0,0.28,0,55.74,0,0.04,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.13,0
"Otu00201",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00113",0.71,77,2,112.08,1,0.67,0.64,1,4,38,6.02,1.11,5.65,50,5.5,1,0.02,10.69,78.66,0.89,24,7,2,210,2,1,0.01,2,10,4.28,0.67,5,4,1,0.21,2,0,0,0.04,0,0.01,4,2,0.53,1.07,0.1,0.05,0,1,0.01,127,0.03,158,0.05,174.13,2.07,32,0.01,0.01,0.04,0,1.29,49,4,16,0.03,0.01,0.08,0,11,5.35,0,2,0,1.96,0,0,0.09,1,0
"Otu00256",1,0.1,0,0,0,0,0,0,0.03,0,1,0,0,0.01,0,0,0,0.01,0.01,0.11,0,0,0.01,0,0,0,0.08,0,0,0.01,0,0.01,0,0.1,0,2,0,0,0,0,0,0,0,0.27,3,0,0,0,0.04,0,0,1,0,0.4,0,0.07,0,1,0,0.04,0.05,4,0,0.04,0,0,0.03,0,0,0,0,0,0,0.01,0,0,0,0,0,0
"Otu01029",1,0,0,0,0,0,0,0,0.03,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0
"Otu00044",2,3.84,0,16,50,0.17,0,0,4,17,113,0.01,0,61,0,4,0.15,0,0.08,0,0,0,0.09,0,0.03,0.23,2,0.13,27,0.25,1,2,0.01,0.01,0,0.04,0,0,690,15.98,8.81,118,0,0.04,0.01,0.01,0.42,0,0,494,0.03,0,0.02,2079,0,0,0,16,85,0,1,1,15,0.24,0,642,0.02,0.03,97.74,0,150,11,0.11,0.03,2.36,4.49,0.02,0,0.04,643
"Otu00049",0,47,0,0,0,8,119,0.55,0,33,0,3,0.15,0.01,18,0,0,0.23,0,0,0.48,12,0,0,0,6.87,0,0,0,0.01,0.02,0.02,0.36,0,35,0.01,0,0,0,0,0,48,0,0,0,0.01,0,0,0,0,0.29,5,0.1,0,37,0.07,3.26,0,0,0,0,0,0.1,0.01,0,0,0,0,0,2,0,0,0.27,0,0,0,0,0,0.08,0
"Otu00269",0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00002",108,1563,1030,251.45,154.65,31,1740.82,50,109.96,1009,1065,4007,380,314,355,858,31,551.82,1729,60.31,75,364,251,264,3000,1252,0.26,808,379,1385,949,634,807.88,17.73,193,2038,89,500,25,0,0,701,972,772,0.26,672,33,0.08,0.04,377,29,4,0.59,2385,3353.19,550,1516.79,588,13,429,0,542,618,3,1663.92,0.2,7,2,65.67,2,2257,0.13,3.42,559.43,937,12,993,92,2,1.07
"Otu00543",1,0,0,0,0,0,0,0,0.03,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0
"Otu00308",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00121",52,2,2,19.58,3,15.75,25,140.09,39,0.16,25,3,9,5.68,3,3,161,20,46.65,515.45,5.1,0.24,24,115,0.42,0.04,143,1,0.25,1,3.41,20.96,2,7,22.92,1,7,0,0,1,0.84,0.12,2,7,12,0.39,0,0,7,0,3.23,1,14,1,0,0.32,0.09,13,0.24,9,40,0.1,12,2,0,2,0.02,0.06,13,2,6,135,0.12,0,9,1,5,0,0,9.32
"Otu00032",0.06,0,268.64,74,258,4,1129,3.19,0,0.02,1,65,1002,105,13,91,0,0,2,5.91,125,44.41,0.03,459,3,0.06,0.01,0.31,2,2,0.12,0,64,0.18,0.42,0.1,0.1,46,18,4,503,0.71,47,0,0,24,0.1,0,0,0.01,0.24,0,0.01,0.4,0,0,0,246,12,0.01,0,0.51,0,104.38,0,57,0,128,0,0,0,195,0.19,0.01,0,0,0,0,0.03,0
"Otu00344",2,0.04,0.03,0,0,0,0,0,0.04,1,0.03,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.11,0.01,0.14,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00726",0,0,0,0,0,0,0.01,0,0,0,0,0.01,7,0,0,0,0,0,0,0,2,0.04,0,0.01,0,0,0,0.01,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00661",0,0.01,0.07,0.02,0.01,0,0,4,0,0.06,0.01,0,0,0,0,0,0,1,0.02,0,0,0,0,2,0,0.03,0,0,0,0.01,0,0,0,0.02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.01,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00307",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0.05,0,0,0,0,0.02
"Otu00146",0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,2,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0.01,1,124,0,0,0,0,0,0,0,0,0,0,1,0.08,0,0,0,0,1,0.13,0.03,0,0,0.01,0,0,31,0.56,0,0,0,0,1,0.03,0
