"","DA01128","DA00755","DA01157","DA01259","DA00886","DA00810","DA00491","DA00153","DA00885","DA00318","DA01211","DA01231","DA00953","DA01223","DA00236","DA01203","DA01441","DA01134","DA00346","DA01467","DA00984","DA01482","DA01255","DA01547","DA01571","DA01072","DA01556","DA00565","DA00812","DA00595","DA00997","DA00165","DA01381","DA01073","DA00382","DA01380","DA00621","DA00884","DA00949","DA01588","DA01076","DA00369","DA00581","DA00721","DA01555","DA00658","DA00908","DA01324","DA00383","DA00673","DA01370","DA00703","DA01044","DA01242","DA01501","DA00678","DA01408","DA00632","DA00955","DA00299","DA00498","DA00815","DA01161","DA00603","DA00927","DA01071","DA01291","DA01495","DA00155","DA00307","DA01024","DA01026","DA01109","DA00530","DA01193","DA00331","DA00687","DA00431","DA00896","DA00926"
"Otu00105",0,0,0,0,3,0,0,0,1,0,0,0,0,27,0,0.04,0,0.03,0.8,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,90,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0.01,0,0,0,0,0.02,0,0,0
"Otu00347",0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00627",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00047",0,0.01,0.01,0.04,97,0.03,17.21,2.28,0.19,46,1.02,1,0.24,23,42,7,40,0,36.55,3,82,17,0,30,1,9.06,0,0,2,0.03,0,78,0,19,0,0.07,0,0,0.25,0,1,0.07,0.01,0,0,29,0,0,0.5,3.91,3,0,0.05,0,3,0,0.14,0.73,124,0,23,0,11,0,16,1,0,0,5,104,1,57,0,0,0,0,13,1,0.01,0.16
"Otu00362",0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00019",36,0.12,0.35,0.5,10,22,157,3,0,142,2196,119,64,0.9,17,40,1,0,14.33,0.22,0.23,0.24,0,0.83,955,0,0,0.01,1,0,0,4,1,1,1,13,0.01,0.08,775,7,703.73,21,4.86,0.02,6.23,201,0,0,0,92,0.01,0,0.01,0,51,3,0,0,302,40,9,0,0.35,0,0,0.01,0,0,0.11,1,508,7,1,0,2.49,0.01,0.1,3,11,1
"Otu00543",1,0,0,0,0.01,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.03,0,0,0
"Otu00244",0,0,0,0.02,0,0,0,35,0,0,0.15,0,0,0.02,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0.04,0,0,0.01,0.07,0,0,0,0,0.11,0,0,0,0,0,0,0,0.07,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,0,12,0
"Otu00607",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00373",0,0,0.01,0.13,0.04,1,0,0,0,0,0,0,0,0.03,2,0,0,0,0,0.03,0,0,0.02,0.02,0.02,0.01,6,0,0,0.04,0,0,0,0,0,0,0,2,0.02,1,0,0,0,0,2,0,0.15,1,0,0,0,0,0,0.38,2,0,0,0.02,1,0.13,1,0,0,0,0,0,0,2.67,1,0,1,0.03,0.81,0,0,0,1,0,0,0
"Otu00588",0,0,5,0,0,10,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00313",0,0.01,0,2,0,0,0,0.02,1,0,0,0,0,0.01,0,0,0,0.03,0,0,72,0,0,0,0,0.05,0,0,0,0.03,0,0,0,0.01,0,0.02,0,0.02,0,0,0,0,0,0,0,0,0,0,0.16,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.02,0,0.01,0,0,0,0,0,0,0,0.01,0,0
"Otu00358",0,0,0,0,1,0,1,0,0,0,0,0,0.01,0,0,0,0,0,0.28,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00022",5,0.01,16,47,22,15,0.12,0.16,5.56,0.01,0.02,49,2.48,0.85,1,0,0.1,0,68,0.01,80,0,1,0.28,5,1,3.83,0,0,6.18,1,0,0,9,44,20,12,26,0,0,0,0.46,0,2,0.06,0.02,0,8,0,0,0.02,0,29,0,0.02,0.13,0,20,0,0,0,1.17,0.2,0.02,0,0,0.02,47,52,0,0,0,0,0,0,0,0.12,1,0.03,0
"Otu00375",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu01024",0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.03,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.01,0,0.46,2,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00271",3,0,2,3,0.03,0.12,2,2.21,2,0,0.01,3,0.2,0.04,0.16,0,2,2.41,0,13,0.01,0,1,13,0.02,0,5,0,0,0,0,0,1,1,2,0.03,0.02,0.12,0.02,0,0.03,0,0,0,0.2,0,1.98,1,4,0,2.83,0,3,1,0.16,0.03,12,1,0,0,0,1,0.41,0.06,0,0.15,1,0.05,0,0,0,0,0.16,0.68,0,0.12,0.12,0,0,0
"Otu00098",0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,2.11,0,0,0,0,0,0,0,0,0,0,28,0.13,0,0,0,0,0,0,0,0,0
"Otu00118",1,33,40,4,2,6.94,1,4,0.09,121.39,0.01,6,15,0.04,3,1,0.03,46,2.59,4,1.99,0.3,16,31,2,0.01,11,0.04,1,0.06,17,0.03,2,0.1,5,3,1.2,2.36,0.02,0,0.36,2,27,20,4,34,6.79,2,49.36,0.28,0,7,6,12,19,20,1,1,0.71,0,0.25,0.03,1,2,2,0.55,4,1.43,0.02,9,0.32,1.1,2,3,0,0.13,0.01,1,0,0
"Otu00048",0.01,0,0,0.73,246,0,0.01,1,0,31,0.49,0.01,0.01,8,0.08,0.12,5,0,36.67,0.01,1.59,0.01,3,0.03,0.08,2,0.22,0,0.01,2.39,0,0,0,2,0,0.02,0,2045,0,0,0,0.01,0,0,0.12,28,0,16.03,0,0,0.01,0,0.22,0,0,0,0,0.03,0,0,7,0,0.86,0,0,0,0,409,205,0,0.09,0,0,0,0,0,29.35,0,0.01,1
"Otu00008",0.03,0,24,1928,251,0.03,0.17,291,0.25,11.25,0,849,13,134,519,23,16,0.06,367.84,0.48,0.6,0,2.24,568,91,2,0.41,0,4,0.45,0,0.05,0,0,0,97,0.15,116,3,0,1.04,26,0,0,8,30,0,262,2,3.15,0.01,0,0,437.95,0,0,95,932,0.1,0,0,0,0.03,1,0,0,1,401.18,1,0,1.48,0,1,0.09,0.01,290,1592,0,0,0
"Otu00235",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00128",0.01,0,0,0,1,13,0,0,0.13,0,0,0,0.01,0,0,0,0,0,144,0,1.2,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00512",0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.01,0,0.04,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0
"Otu00051",13,45,33,68.31,2.55,3,13.56,2.31,0.1,10,4,108,9,8.64,7,4,2,0,0.01,1,10,58,1.04,8.67,37,264,4,14,19,4,12,232,156,1.93,11,13,15,5,0.2,14,0.11,12,42,152,1,13,0.46,3,9,5,0.06,0,1,45,106,46,9.85,0.03,13,8,50,16,0.06,123,28,5,4.89,4.26,0.28,11,2,8,7.35,0,51,2,33,2.73,1,4
"Otu00380",0,0,0,0.01,0,0,0.01,2,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,1,0,0,0,0.01,0,1,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00107",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,1,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.02,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Otu00282",0,0,15,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0.02,0,0,0,0,0.02,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00060",122,42,0.18,3,2,0.21,0.01,19,9,107,25,0.01,0.15,28,0.52,16,1,33,5.62,0.97,35,17,2,0.02,0.14,52.59,0.01,6,0.1,25,2,1.8,97.06,5,7,2,18,7.16,0.01,2,0.21,4,2,14,1,19,0,0,144,0,139.91,17,0.82,71.49,0.01,2,8,0,6.08,16,51,7,17.79,134,8,1,485,0.41,0.46,5,23,0,2,23,2,1,16,1.36,8.22,1
"Otu00519",0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00557",0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
